mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-5.567860836488816768e-05,5.948726897746957620e-01,3.538735170397814267e-01,5.948726923803856481e-01,1.972833862969339158e+00,3.708571656722068788e+00,2.602514750188873738e-02,4.366192994793576254e-01,1.317567950802071675e+00,4.369578067648740571e+00,3.316396748257843807e+00,4.687500000000000000e+00,5.264839217594909471e+00,5.078125000000000000e+00,4.453199736592149960e-01,6.949610618524664808e-03,6.056261536785092492e-01
