mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
2.217947742296943984e-05,7.894289738979665128e-01,6.231981048295963665e-01,7.894289742095393914e-01,1.124953603053857520e+01,1.499510372983105455e+01,4.053090531783881900e+00,5.772112307553888400e+01,1.686545702484184561e+00,2.403364617296966088e+01,1.425021933148297570e+01,4.296875000000000000e+00,6.681306031157637548e+00,4.687500000000000000e+00,6.626589321796821919e-01,1.572461974568517204e-02,4.702727183125444133e-01
