mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-6.816180821311130459e-04,6.025257685044292932e-01,6.025261540506462454e-01,6.037500163855622937e+00,1.002031218606343188e+01,1.271937757242979083e+00,1.746609717612149026e+01,1.638879148003698560e+01,1.635556974245875983e+00,3.683920300779858215e-01,6.037500163855622937e+00,4.687500000000000000e+00,7.155053203827983488e+00,2.500000000000000000e+01,6.254418506388894627e-01,8.562009907666544989e-03,7.237855421922267940e-01
