mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-8.368299023784667862e-03,3.051852082803741428e+00,3.051863555885499402e+00,3.739575649650262790e+01,1.225341690796927985e+01,7.441114087887126249e-01,4.692317575193968082e+01,3.029169381946581296e+01,2.472101785728431533e+00,1.234521803877195456e+00,3.739575649650262790e+01,5.078125000000000000e+00,7.864225370658023628e+00,2.500000000000000000e+01,6.622056446820250297e-01,2.353271076532177375e-01,8.628279536563303598e-01
