mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-4.215643691626813801e-03,7.632935907781399631e-01,7.633052321153845909e-01,3.854504084365044658e+00,5.049754570242983576e+00,5.091081888286234924e-02,4.294335457100472375e+00,7.884694636588343464e+00,1.561401554651981494e+00,4.888590188995402541e-01,3.854504084365044658e+00,5.078125000000000000e+00,6.033540686792651542e+00,2.500000000000000000e+01,5.390942318943855449e-01,1.183628926936065862e-02,6.775637506144801536e-01
