mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
4.912661251468225607e-04,3.000356373970376467e-01,3.000360395863342911e-01,9.120377612819753343e-01,3.039760698546148276e+00,7.671446945003242146e-02,5.793603371234019583e-01,3.994617907868420303e+00,1.314122493188019547e+00,2.283166456259768939e-01,9.120377612819753343e-01,3.906250000000000000e+00,4.616181413033955572e+00,2.500000000000000000e+01,4.618013970194979056e-01,1.488873164747668565e-03,3.385147088386372127e-01
