mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
9.306461083407741302e-05,9.729158457372926172e-01,9.465652428867113999e-01,9.729158501883568011e-01,4.390999504991451197e+00,7.955451456381330111e+00,5.005349213360082983e-02,1.495901384237730447e+00,1.331867240127275975e+00,6.011032085025520999e+00,4.513236682997844973e+00,4.687500000000000000e+00,5.427177264751310126e+00,5.078125000000000000e+00,4.513292525178390635e-01,1.605530418955316771e-02,6.411310501828058062e-01
