mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
7.128968182296440868e-05,1.736892375820293655e+00,3.016795125182663906e+00,1.736892377283314248e+00,5.338131849999480316e+00,1.048169116230772069e+01,1.450069290812880385e-02,-1.842417392720308023e-01,1.235898795914257775e+00,3.798387747999156350e+00,3.073380895390624090e+00,5.078125000000000000e+00,5.456194970279478085e+00,5.078125000000000000e+00,4.366336827926976527e-01,5.905324481420669985e-02,7.298779453727752831e-01
