mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-3.268031461383580361e-01,1.360260334310861197e+02,1.360264260035206689e+02,6.052164501041870608e+02,4.449256426751392546e+00,6.862763222592181689e-02,1.665470447757146921e+00,6.106468019264512215e+00,1.372469337246791765e+00,9.911072131956923670e+01,6.052164501041870608e+02,2.734375000000000000e+00,4.181865121745961034e+00,2.500000000000000000e+01,5.227345178959996730e-01,3.708186515929885445e+02,3.624619831447855600e-01
