mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
9.962701654630798376e-02,1.638874737209258470e+01,1.638905018506861211e+01,5.947779976342975772e+01,3.629118166812224988e+00,2.409509087626530710e-01,3.999653040161010864e-01,4.695088562613412897e+00,1.293727111326750778e+00,1.266808899773400832e+01,5.947779976342975772e+01,3.125000000000000000e+00,3.788833131796167208e+00,2.500000000000000000e+01,4.126395509271542084e-01,5.851776363582017026e+00,2.427364259310365313e-01
