mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-1.979372305384501443e-02,1.921514256995967003e+02,3.692217039838762867e+04,1.921514267190829344e+02,1.000754397764585519e+03,1.791970807793939457e+03,2.430169540451843080e-01,3.911489511833392996e+00,1.449383995998215768e+00,7.548616384538238577e+00,5.208154916419768909e+00,2.734375000000000000e+00,3.321808267642909041e+00,3.125000000000000000e+00,3.988954837315206170e-01,8.178438056462753138e+02,1.481223900270577931e-01
