mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
3.466234025953553871e-02,2.000480819987411394e+02,4.001923511137506284e+04,2.000480850017137584e+02,9.483187024816443227e+02,1.787059760800467302e+03,1.295479853106699109e-01,2.582112836732432193e+00,1.367131080286076106e+00,6.480821709277876153e+00,4.740453788763068665e+00,5.078125000000000000e+00,5.461118623724161125e+00,5.078125000000000000e+00,4.533570660978057942e-01,9.167782901432988183e+02,6.535464224582131498e-01
