mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
2.639612456404663034e-04,3.019750965588441005e+01,9.118895894172322869e+02,3.019750965703807566e+01,1.402758733142706831e+02,2.724398705329714403e+02,-6.184467104449211348e-04,2.528446209976378256e+00,1.449450037767845423e+00,6.733100582856367033e+00,4.645279524933021875e+00,5.859375000000000000e+00,6.094600730319505111e+00,5.859375000000000000e+00,3.732114087468611507e-01,1.985087942031869446e+01,9.953881233597455802e-01
