mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-3.754596430531954160e-02,4.628666533966251961e+01,2.142455388265915644e+03,4.628668056758176874e+01,1.890445405141835522e+02,3.491622607493248438e+02,1.326529502398663685e-01,1.941596359585347820e+00,1.360667931896421212e+00,5.557254070134032276e+00,4.084210364529315740e+00,1.171875000000000000e+00,1.228357482449093041e+00,1.171875000000000000e+00,3.949849298573597234e-01,4.087401658376742120e+01,2.858319751746624116e-02
