mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-1.931704662568867158e-06,1.969821230979642346e+00,3.880195682018153125e+00,1.969821230980589366e+00,8.226678788059558656e+00,1.637011561178934471e+01,-4.729542109293411768e-03,2.271371142680309596e+00,1.407305902454951019e+00,5.877413357803078497e+00,4.176358066537149583e+00,5.859375000000000000e+00,6.113399418574083199e+00,5.859375000000000000e+00,4.023029841252401262e-01,6.008482707677346296e-02,9.854368533481890902e-01
