mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-2.675453615896957599e-02,2.701915977865400009e+01,2.701917302490287298e+01,1.050150706405392214e+02,3.886687077496766562e+00,7.726633245015588659e-03,1.456154167242668329e+00,5.388936085624731476e+00,1.386511437163470584e+00,1.948716202455479163e+01,1.050150706405392214e+02,5.078125000000000000e+00,5.408770557434825044e+00,2.500000000000000000e+01,4.263905738384409227e-01,1.549851255664215444e+01,7.285045573220033654e-01
