mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-1.038187233257906140e-03,3.186192884751247067e+00,3.186193053892404148e+00,1.360469653632371845e+01,4.269890840325440529e+00,1.977076130321752008e-03,7.946626975394601722e-01,5.427575461910168819e+00,1.271127451468172076e+00,2.506588186898411674e+00,1.360469653632371845e+01,5.078125000000000000e+00,5.653959046277011069e+00,2.500000000000000000e+01,4.184616951574245403e-01,1.847933668782416605e-01,8.368198451211146249e-01
