mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
7.623799417117691629e-03,8.596183508459195366e+01,7.389437091110585243e+03,8.596183542266243194e+01,3.836150564119660658e+02,7.419362788998520273e+02,-6.932046489758362205e-03,2.570725557572647091e+00,1.415361920970746423e+00,6.316223245889058369e+00,4.462620586511882870e+00,5.078125000000000000e+00,5.558954475042179766e+00,5.468750000000000000e+00,4.260801233612681038e-01,1.502519646787859529e+02,8.012413794825417046e-01
