mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-2.463929940421106385e-02,4.668728433816432322e+00,4.668793450539568290e+00,1.660231587757572314e+01,3.556018498881548862e+00,-3.907710216947710147e-02,3.296249981812260366e-01,4.608066046518878522e+00,1.295849852290763771e+00,3.602881493011106162e+00,1.660231587757572314e+01,3.515625000000000000e+00,4.080550685026290481e+00,2.500000000000000000e+01,4.368184066230820783e-01,3.916379087694696892e-01,2.084562466113979995e-01
