mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
4.895869072416191708e-02,3.064926165459959506e+01,3.064930075752963035e+01,1.297404466306819586e+02,4.233063835846517797e+00,-1.471550124978815996e-03,2.350260528991781506e+00,6.010650336299431906e+00,1.419929055971214105e+00,2.158509302182416789e+01,1.297404466306819586e+02,5.078125000000000000e+00,5.762044070080280633e+00,2.500000000000000000e+01,4.294167101773322948e-01,1.784870034382267079e+01,8.839443086133474958e-01
