mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
2.032127774681251678e-02,1.174917366778549308e+02,1.174917384352309710e+02,5.577615669721282075e+02,4.747240737097462748e+00,1.854306682921049720e-01,2.371202526231663832e+00,6.598083311440282372e+00,1.389877547156888715e+00,8.453387758912300853e+01,5.577615669721282075e+02,2.734375000000000000e+00,4.343882668726488205e+00,2.500000000000000000e+01,5.068688964225921412e-01,2.845478754938532688e+02,4.766427396111542203e-01
