mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
3.005471386292176555e-02,5.785746496674328831e+00,5.785824557451137551e+00,4.915146283164301622e+01,8.495152651724371395e+00,-1.128412498634133954e+00,1.261944122753258490e+01,1.279257851201635177e+01,1.505867997489094723e+00,3.842185747421754005e+00,4.915146283164301622e+01,2.343750000000000000e+00,4.091699435071404878e+00,2.500000000000000000e+01,5.449168026961318523e-01,7.158987268608858479e-01,3.502723156316274733e-01
