mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
3.682217050194891580e-06,2.347582399219959814e+00,5.511143121127343392e+00,2.347582399222847727e+00,7.590367869288638936e+00,1.517184389580368276e+01,-2.432017114599634763e-03,5.440347217014518399e-01,1.312700729277152201e+00,4.244315956863157879e+00,3.233270053259069687e+00,6.250000000000000000e+00,6.056670313672839256e+00,6.250000000000000000e+00,3.838735993661157031e-01,1.135225707110364413e-01,9.764613490075645386e-01
