mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
2.097019909455261413e-03,3.155636006629969792e+00,3.155636703397912246e+00,2.251215024542369036e+01,7.133948664364043957e+00,-4.068482034073473419e-01,9.273525704642846534e+00,1.092543272566953760e+01,1.531470611814878424e+00,2.060527103199392140e+00,2.251215024542369036e+01,5.078125000000000000e+00,5.688031028042384030e+00,2.500000000000000000e+01,4.205637454637415340e-01,1.454244524874540312e-01,8.749758837760828190e-01
