mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-9.928056415972883950e-03,4.805788952489612242e+00,4.805799207434223064e+00,1.710157423453932068e+01,3.558528664302999633e+00,3.108258928745223290e-02,1.102071908630815500e+00,4.777674390776589952e+00,1.342598259416404538e+00,3.579476715188942393e+00,1.710157423453932068e+01,4.687500000000000000e+00,5.296305536275517589e+00,2.500000000000000000e+01,4.376432256426321388e-01,4.455763306189929329e-01,6.082118328592979184e-01
