mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
-3.121541038521796676e-03,3.739166062479608588e+00,3.739167365446178337e+00,1.316331423381584287e+01,3.520386478406569708e+00,1.016778808334292163e-03,9.288840866155445575e-01,4.608409555303568439e+00,1.309063531396549740e+00,2.856368140862588945e+00,1.316331423381584287e+01,5.078125000000000000e+00,5.719921997468434327e+00,2.500000000000000000e+01,4.215043098910978281e-01,3.024294459077702668e-01,8.816058323658721996e-01
