mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-3.732043539451423736e-04,4.109613520633817352e+00,1.688892328897627593e+01,4.109613537579630105e+00,2.173626154135917687e+01,4.145455094877705449e+01,2.963002734256569345e-03,3.404115722718951353e+00,1.416546154046948391e+00,7.492290310868456871e+00,5.289125447457987406e+00,4.687500000000000000e+00,5.202973229897664531e+00,5.078125000000000000e+00,4.012509130080593733e-01,3.579036147675883628e-01,5.552036021576552960e-01
