mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
8.117406182676574142e-03,8.672141552833083722e+01,7.520603911237421016e+03,8.672141590823864021e+01,4.671881910672875051e+02,8.015992136642762489e+02,3.115190068030148640e-01,2.505044964553665210e+00,1.338730607122819327e+00,7.212049343488438069e+00,5.387229742202183758e+00,3.125000000000000000e+00,4.265224778804370231e+00,4.296875000000000000e+00,5.359831971485808921e-01,1.480492426433421258e+02,3.258444813275858665e-01
