mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
1.615409017419859247e-02,9.097156937451627456e+00,9.097171280087762213e+00,5.085660052715812185e+01,5.590375179422530927e+00,2.992191333476911241e-01,8.892823006911489969e+00,9.767487829047391656e+00,1.747197194385143870e+00,5.206722692391426044e+00,5.085660052715812185e+01,4.687500000000000000e+00,4.272656232134021792e+00,2.500000000000000000e+01,4.624678406421096066e-01,2.297801398928640992e+00,2.055353043090758780e-01
