mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
-4.410379882436998985e-04,2.280392826440860432e+01,5.200191442882936599e+02,2.280392826867353762e+01,8.525850883569562200e+01,1.670402218730421282e+02,5.417405589131721192e-04,1.166088692736264143e+00,1.371636339982083008e+00,5.128224735378594801e+00,3.738764121287120989e+00,5.078125000000000000e+00,5.397143485761187520e+00,5.078125000000000000e+00,4.428781746889409732e-01,1.154700954989459305e+01,6.935192080011650662e-01
