mean,std,rms,peak,crest,skewness,kurtosis,impulse,shape_factor,amplitude_mean,amplitude_max,dominant_freq,mean_freq,median_freq,spectral_entropy,spectral_energy_mean,band_5_15_energy_ratio
4.067539780659510523e-02,1.192052111960489569e+01,1.192059051603288111e+01,4.955466166416758256e+01,4.157064333140028545e+00,-1.020660530593556492e-01,1.819817085964542613e+00,5.747380934238949912e+00,1.382557611250071483e+00,8.622129319627124033e+00,4.955466166416758256e+01,2.734375000000000000e+00,3.593312069052877256e+00,2.500000000000000000e+01,4.976578614292357372e-01,2.478213757314783994e+00,1.773547093528128338e-01
