mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
4.168224654506488824e-02,2.722267491088073825e+02,7.410740293034956267e+04,2.722267522999149492e+02,1.067401904190430741e+03,1.955507011023860969e+03,4.604606449535133400e-02,1.070383546473613556e+00,1.363005469195947894e+00,5.344348492386016503e+00,3.921002969664316051e+00,5.468750000000000000e+00,5.891771661155429385e+00,5.468750000000000000e+00,4.483166395086851663e-01,1.314016178346678544e+03,9.099529174234708417e-01
