mean,std,variance,rms,peak_amplitude,peak_to_peak,skewness,kurtosis,waveform_factor,impulse_factor,crest_factor,dominant_freq,center_freq,median_freq,spectral_entropy,mean_psd,band_5_15_energy_ratio
4.074519648596961613e-02,2.115671404472596748e+02,4.476065491703050066e+04,2.115671443707683466e+02,8.414700536473980037e+02,1.639208799478106585e+03,5.907202104843657479e-03,1.190019684911566067e+00,1.354249884517756408e+00,5.386283992090647565e+00,3.977319144471394452e+00,2.734375000000000000e+00,3.802428317019221904e+00,2.734375000000000000e+00,4.671195009893729932e-01,9.740686645685284475e+02,2.885580285036707382e-01
