0000000000,-0.0153904
0000000010,-0.0153549
0000000020,-0.0152535
0000000030,-0.0152728
0000000040,-0.015453
0000000050,-0.0154435
0000000060,-0.0152846
0000000070,-0.0151339
0000000080,-0.0151948
0000000090,-0.0152109
0000000100,-0.0151046
0000000110,-0.0152597
0000000120,-0.0155092
0000000130,-0.0152588
0000000140,-0.0151025
0000000150,-0.015185
0000000160,-0.0155915
0000000170,-0.0152763
0000000180,-0.0154882
0000000190,-0.0151985
0000000200,-0.0152623
0000000210,-0.0149097
0000000220,-0.0152516
0000000230,-0.0152379
0000000240,-0.0152519
0000000250,-0.0152116
0000000260,-0.0153742
0000000270,-0.015592
0000000280,-0.0151189
0000000290,-0.0153376
0000000300,-0.0149906
0000000310,-0.0153564
0000000320,-0.0154429
0000000330,-0.0151078
0000000340,-0.0152893
0000000350,-0.0150266
0000000360,-0.0152652
0000000370,-0.0152889
0000000380,-0.0151869
0000000390,-0.0153875
0000000400,-0.015461
0000000410,-0.015376
0000000420,-0.0154007
0000000430,-0.0153161
0000000440,-0.0153026
0000000450,-0.0153003
0000000460,-0.0153602
0000000470,-0.0150271
0000000480,-0.0152058
0000000490,-0.0152267
0000000500,-0.0153697
0000000510,-0.0155268
0000000520,-0.0151635
0000000530,-0.0150567
0000000540,-0.0152849
0000000550,-0.0154161
0000000560,-0.0150376
0000000570,-0.015289
0000000580,-0.0151356
0000000590,-0.0153423
0000000600,-0.0152748
0000000610,-0.0151025
0000000620,-0.015449
0000000630,-0.015199
0000000640,-0.0153011
0000000650,-0.0153962
0000000660,-0.0153138
0000000670,-0.0151261
0000000680,-0.015173
0000000690,-0.0152045
0000000700,-0.0150801
0000000710,-0.0153962
0000000720,-0.0149661
0000000730,-0.0153372
0000000740,-0.0152375
0000000750,-0.0153297
0000000760,-0.0152565
0000000770,-0.0151198
0000000780,-0.0150809
0000000790,-0.0151718
0000000800,-0.0150456
0000000810,-0.0151193
0000000820,-0.0152715
0000000830,-0.0151504
0000000840,-0.0152313
0000000850,-0.0151421
0000000860,-0.0149467
0000000870,-0.0151667
0000000880,-0.0152543
0000000890,-0.015276
0000000900,-0.0153468
0000000910,-0.0152626
0000000920,-0.0152816
0000000930,-0.0150073
0000000940,-0.0151796
