0000000000,-0.0292751
0000000010,-0.0228546
0000000020,-0.0181875
0000000030,-0.0104662
0000000040,-0.0148124
0000000050,-0.0269181
0000000060,-0.0305504
0000000070,-0.00731354
0000000080,-0.0133107
0000000090,-0.013042
0000000100,-0.0327812
0000000110,-0.0222923
0000000120,-0.020689
0000000130,-0.0234223
0000000140,-0.0156902
0000000150,-0.0181182
0000000160,-0.00620742
0000000170,-0.0192159
0000000180,-0.0139218
0000000190,-0.00952044
0000000200,-0.0231564
0000000210,-0.023566
0000000220,-0.0246373
0000000230,-0.0207133
0000000240,-0.00769719
0000000250,-0.0145036
0000000260,-0.0114261
0000000270,-0.0168931
0000000280,-0.0116461
0000000290,-0.0310918
0000000300,-0.0238665
0000000310,-0.0194638
0000000320,-0.0220652
0000000330,-0.025168
0000000340,-0.0157644
0000000350,-0.0196973
0000000360,-0.00920511
0000000370,-0.0165125
0000000380,-0.0234292
0000000390,-0.0348667
0000000400,-0.0185264
0000000410,-0.0200747
0000000420,-0.019961
0000000430,-0.0133696
0000000440,-0.0219721
0000000450,-0.0233614
0000000460,-0.0182299
0000000470,-0.0206779
0000000480,-0.00923018
0000000490,-0.0229895
0000000500,-0.021211
0000000510,-0.0249388
0000000520,-0.013314
0000000530,-0.024032
0000000540,-0.01391
0000000550,-0.0244232
0000000560,-0.023013
0000000570,-0.0319683
0000000580,-0.0219533
0000000590,-0.0161383
0000000600,-0.0231906
0000000610,-0.022398
0000000620,-0.036624
0000000630,-0.017243
0000000640,-0.0115423
0000000650,-0.00807282
0000000660,-0.015612
0000000670,-0.0259417
0000000680,-0.0142235
0000000690,-0.0203903
0000000700,-0.0259589
0000000710,-0.0142607
0000000720,-0.0140452
0000000730,-0.0202096
0000000740,-0.0205382
0000000750,-0.0141325
0000000760,-0.0223159
0000000770,-0.0194022
0000000780,-0.00969058
0000000790,-0.0124136
0000000800,-0.0211729
0000000810,-0.0234565
0000000820,-0.0181571
0000000830,-0.0198541
0000000840,-0.0145521
0000000850,-0.0156043
0000000860,-0.0244133
0000000870,-0.0152583
0000000880,-0.0195256
0000000890,-0.0251274
0000000900,-0.0139967
0000000910,-0.00818243
0000000920,-0.016448
0000000930,-0.00460674
0000000940,-0.0081136
0000000950,-0.0102718
0000000960,-0.0186725
0000000970,-0.00778033
0000000980,-0.0267164
0000000990,-0.00778362
0000001000,-0.022959
0000001010,-0.0290635
0000001020,-0.0220044
0000001030,-0.0259639
0000001040,-0.0112958
0000001050,-0.0258594
0000001060,-0.0171665
0000001070,-0.0151937
